Process Name,PID,DLLs
explorer.exe,7888,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; msvcp_win.dll; ucrtbase.dll; combase.dll; RPCRT4.dll; AEPIC.dll; OLEAUT32.dll; msvcrt.dll,; shcore.dll; sechost.dll; advapi32.dll; bcrypt.dll; USERENV.dll; powrprof.dll; shlwapi.dll; user32.dll; win32u.dll; GDI32.dll; gdi32full.dll; SHELL32.dll; windows.storage.dll; dxgi.dll; kernel.appcore.dll; PROPSYS.dll; WININET.dll; WTSAPI32.dll; dwmapi.dll; UxTheme.dll; SspiCli.dll; twinapi.appcore.dll; wintypes.dll; TWINAPI.dll; bcryptPrimitives.dll; ntmarta.dll; UMPDC.dll; IMM32.DLL; dxcore.dll; NInput.dll; MSCTF.dll; ole32.dll; comctl32.dll; clbcatq.dll; appresolver.dll; profapi.dll; OneCoreUAPCommonProxyStub.dll; CFGMGR32.dll; StartTileData.dll; CRYPT32.dll; IPHLPAPI.DLL; MrmCoreR.dll; Windows.UI.dll; Windows.StateRepositoryPS.dll; Windows.ApplicationModel.dll; AppXDeploymentClient.dll; usermgrcli.dll; usermgrproxy.dll; Windows.StateRepositoryClient.dll; languageoverlayutil.dll; Windows.CloudStore.dll; AppExtension.dll; bcp47mrm.dll; OneCoreCommonProxyStub.dll; IDStore.dll; SAMLIB.dll; policymanager.dll; msvcp110_win.dll; Bcp47Langs.dll; SystemSettings.DataModel.dll; windowsudk.shellcommon.dll; XmlLite.dll; StructuredQuery.dll; Windows.System.Launcher.dll; windows.staterepositorycore.dll; Windows.Storage.Search.dll; edputil.dll; Windows.Web.dll; Windows.Security.Authentication.Web.Core.dll; iertutil.dll; srvcli.dll; netutils.dll; DPAPI.dll; CRYPTBASE.dll; Windows.Web.Http.dll; Taskbar.dll; winsta.dll; d2d1.dll; urlmon.dll; DWrite.dll; SLC.dll; SndVolSSO.DLL; MMDevAPI.DLL; DEVOBJ.dll; OLEACC.dll; WS2_32.dll; ondemandconnroutehelper.dll; mswsock.dll; WINNSI.DLL; NSI.dll; firewallapi.dll; fwbase.dll; WINHTTP.dll; CoreMessaging.dll; MSASN1.dll; WINTRUST.dll; CRYPTSP.dll; rsaenh.dll; Windows.UI.Immersive.dll; dcomp.dll; DNSAPI.dll; rasadhlp.dll; fwpuclnt.dll; dataexchange.dll; explorerframe.dll; schannel.DLL; TextShaping.dll; SettingsHandlers_DesktopTaskbar.dll; ncrypt.dll; NTASN1.dll; ncryptsslp.dll; cryptnet.dll; windowscodecs.dll; twinui.pcshell.dll; wincorlib.DLL; windows.immersiveshell.serviceprovider.dll; deviceassociation.dll; mlang.dll; twinui.appcore.dll; twinui.dll; textinputframework.dll; cldapi.dll; FLTLIB.DLL; Wldp.dll; sppc.dll; ntshrui.dll; cscapi.dll; thumbcache.dll; ApplicationFrame.dll; d3d11.dll; PhotoMetadataHandler.dll; directxdatabasehelper.dll; aticfx64.dll; VERSION.dll; WINMM.dll; atiuxp64.dll; atidxx64.dll; SETUPAPI.dll; apphelp.dll; amdihk64.dll; windowmanagementapi.dll; Windows.Internal.ShellCommon.dll; LINKINFO.dll; D3DSCache.dll; activationclient.dll; RMCLIENT.dll; HolographicExtensions.dll; wuceffects.dll; AboveLockAppHost.dll; pfclient.dll; ieframe.dll; InputHost.dll; msIso.dll; Windows.UI.Core.TextInput.dll; Windows.Shell.BlueLightReduction.dll; Windows.Internal.Signals.dll; mscms.dll; msi.dll; TileDataRepository.dll; StateRepository.Core.dll; Windows.StateRepository.dll; Windows.UI.FileExplorer.dll; WinUICohabitation.dll; cdp.dll; Windows.Devices.Enumeration.dll; Windows.Internal.UI.Shell.WindowTabManager.dll; NotificationControllerPS.dll; ActXPrxy.dll; wlidprov.dll; Windows.Networking.Connectivity.dll; lockcontroller.dll; PCShellCommonProxyStub.dll; NaturalLanguage6.dll; CoreUIComponents.dll; NLSData0416.dll; MLS6.dll; Windows.UI.Accessibility.dll; SwitcherDataModel.dll; MSWB7.dll; DevDispItemProvider.dll; Secur32.dll; daxexec.dll; container.dll; Windows.Globalization.dll; dsreg.dll; cryptngc.dll; dmEnrollEngine.DLL; ShellCommonCommonProxyStub.dll; Windows.Internal.System.UserProfile.dll; cflapi.dll; winbio.dll; Windows.ApplicationModel.LockScreen.dll; VCRUNTIME140_1_APP.dll; MSVCP140_APP.dll; VCRUNTIME140_APP.dll; EhStorShell.dll; cscui.dll; Windows.Internal.UI.Logon.ProxyStub.dll; Windows.FileExplorer.Common.dll; npmproxy.dll; Windows.UI.BioFeedback.dll; Windows.UI.XamlHost.dll; Windows.UI.Xaml.dll; CapabilityAccessManagerClient.dll; wlanapi.dll; MobileNetworking.dll; coml2.dll; IrisService.dll; WindowsInternal.ComposableShell.DesktopHosting.dll; mssprxy.dll; WindowsInternal.ComposableShell.Experiences.Switcher.dll; wosc.dll; TileControl.dll; D3D10Warp.dll; TaskFlowUI.dll; UIAutomationCore.DLL; dusmapi.dll; IconCodecService.dll; dhcpcsvc6.DLL; WindowsInternal.ShellUI.dll; dhcpcsvc.DLL; webio.dll; Microsoft.UI.Xaml.dll; UiaManager.dll; Windows.UI.Xaml.Controls.dll; sxs.dll; directmanipulation.dll; oobecoreadapters.dll; samcli.dll; WinLangdb.dll; DiagnosticDataSettings.dll; CloudExperienceHostBroker.dll; Windows.Security.Authentication.OnlineId.dll; UserOOBE.dll; credui.dll; wdscore.dll; dbghelp.dll; dbgcore.DLL; camext.dll; SettingsHandlers_Backup.dll; MFPlat.DLL; RTWorkQ.DLL; Windows.Gaming.Input.dll; stobject.dll; resourcepolicyclient.dll; Windows.UI.Shell.dll; BatMeter.dll; Taskbar.View.dll; MFSENSORGROUP.dll; SyncCenter.dll; WMICLNT.dll; es.dll; prnfldr.dll; windows.media.devices.dll; dxp.dll; atlthunk.dll; Actioncenter.dll; Syncreg.dll; AudioSes.dll; wpdshserviceobj.dll; CompPkgSup.DLL; PortableDeviceTypes.dll; pnidui.dll; PortableDeviceApi.dll; netprofm.dll; cscobj.dll; NetworkUXBroker.dll; EthernetMediaManager.dll; WlanMediaManager.dll; dot3api.dll; TetheringStation.dll; srchadmin.dll; Windows.Devices.Sensors.dll; BiWinrt.dll; shdocvw.dll; imapi2.dll; bluetoothapis.dll; PhoneOm.dll; PhoneUtil.dll; InputSwitch.dll; Windows.Energy.dll; NetworkIcon.dll; wpnclient.dll; Windows.System.UserProfile.DiagnosticsSettings.dll; threadpoolwinrt.dll; virtdisk.dll; imagehlp.dll; RTMediaFrame.dll; gpapi.dll; wscinterop.dll; WSCAPI.dll; gdiplus.dll; werconcpl.dll; wer.dll; framedynos.dll; hcproviders.dll; IEProxy.dll; wevtapi.dll; windows.internal.shell.broker.dll; Windows.Graphics.dll; pcacli.dll; MPR.dll; sfc_os.dll; ServicingCommon.dll; clipc.dll; winmmbase.dll; AVRT.dll; ksuser.dll; MSACM32.dll; midimap.dll; storageusage.dll; RasMediaManager.dll; rasman.dll; RASAPI32.dll; rtutils.dll; DSROLE.dll; DesktopSwitcherDataModel.dll; activationmanager.dll; UIAnimation.dll; DDORes.dll; DefaultDeviceManager.dll; licensemanagerapi.dll; capauthz.dll; StartMenu.dll; CoreMessagingXP.dll; DUI70.dll; DUser.dll; MicrosoftGraphRecentItemsManager.dll; vaultcli.dll; Microsoft.UI.Xaml.dll; Microsoft.UI.Windowing.Core.dll; Microsoft.Internal.FrameworkUdk.dll; Microsoft.Internal.FrameworkUdk.System.dll; Microsoft.UI.Xaml.Controls.dll; msxml6.dll; Microsoft.Internal.FrameworkUdk.CBS.dll; Microsoft.Windows.ApplicationModel.Resources.dll; MRM.dll; dcompi.dll; dwmcorei.dll; Microsoft.UI.Composition.OSSupport.dll; marshal.dll; D3DCOMPILER_47.dll; Microsoft.InputStateManager.dll; Microsoft.UI.Input.dll; Microsoft.UI.Windowing.dll; Microsoft.WindowsAppRuntime.Insights.Resource.dll; FileExplorerExtensions.dll; Windows.Management.Workplace.dll; wkscli.dll; NetworkExplorer.dll; searchfolder.dll; Microsoft.DirectManipulation.dll; WinUIEdit.dll; USP10.dll; elscore.dll; globinputhost.dll; wuceffectsi.dll; rometadata.dll; Cabinet.dll; p9np.dll; drprov.dll; ntlanman.dll; davclnt.dll; WorkFoldersShell.dll; smartscreenps.dll; SnapLayout.dll; TextInputExtensions.dll; TextInput.dll; vccorlib140_app.DLL; TextInputCommon.dll; LayoutData.dll"
RuntimeBroker.exe,7988,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; ucrtbase.dll; msvcp_win.dll; combase.dll; RPCRT4.dll; kernel.appcore.dll; msvcrt.dll,; bcryptPrimitives.dll; powrprof.dll; UMPDC.dll; user32.dll; win32u.dll; GDI32.dll; gdi32full.dll; IMM32.DLL; sechost.dll; bcrypt.dll; clbcatq.dll; AppXDeploymentClient.dll; windows.staterepositorycore.dll; windows.staterepositoryclient.dll; AppExtension.dll; shcore.dll; Windows.Internal.System.UserProfile.dll; OLEAUT32.dll; ShellCommonCommonProxyStub.dll; Windows.Security.Authentication.Web.Core.dll; wintypes.dll; iertutil.dll; advapi32.dll; netutils.dll; srvcli.dll; OneCoreCommonProxyStub.dll; Windows.ApplicationModel.dll; usermgrproxy.dll; usermgrcli.dll; Windows.Management.Workplace.dll; msvcp110_win.dll; windowsudk.shellcommon.dll; XmlLite.dll; USERENV.dll; windows.storage.dll; Windows.Web.dll; CRYPT32.dll; twinapi.appcore.dll; shlwapi.dll; policymanager.dll; SspiCli.dll; IPHLPAPI.DLL; cfgmgr32.dll; ntmarta.dll; dxcore.dll; apphelp.dll; DXGI.dll; directxdatabasehelper.dll; StartTileData.dll; ole32.dll; uxtheme.dll; propsys.dll; profapi.dll; shell32.dll; coml2.dll; LINKINFO.dll; DPAPI.dll; CRYPTBASE.dll; Windows.Security.Authentication.OnlineId.dll; SystemSettings.DataModel.dll; StructuredQuery.dll; comctl32.dll; edputil.dll; CRYPTSP.dll; rsaenh.dll; windows.internal.shell.broker.dll; windowscodecs.dll; ShutdownUX.dll; WINBRAND.dll; AuthBroker.dll; wkscli.dll; WINHTTP.dll; AUTHZ.dll; samcli.dll; UserOOBE.dll; SLC.dll; credui.dll; wdscore.dll; dbghelp.dll; dbgcore.DLL; camext.dll; Windows.CloudStore.dll; cdp.dll"
LocationNotificationWindo,8012,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; ADVAPI32.dll; msvcrt.dll; sechost.dll; bcrypt.dll; RPCRT4.dll; USER32.dll; win32u.dll; GDI32.dll,; gdi32full.dll; msvcp_win.dll; ucrtbase.dll; combase.dll; SHELL32.dll; shcore.dll; SHLWAPI.dll; IMM32.DLL; kernel.appcore.dll; bcryptPrimitives.dll; uxtheme.dll; MSCTF.dll; clbcatq.dll; LocationFrameworkInternalPS.dll; OLEAUT32.dll; LocationFrameworkPS.dll; windows.storage.dll; wintypes.dll; ole32.dll; CFGMGR32.dll; propsys.dll"
svchost.exe,8084,""
TextInputHost.exe,8240,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; combase.dll; ucrtbase.dll; RPCRT4.dll; shcore.dll; msvcp_win.dll; VCRUNTIME140_1_APP.dll,; VCRUNTIME140_APP.dll; kernel.appcore.dll; msvcrt.dll; bcryptPrimitives.dll; InputApp.dll; MSVCP140_APP.dll; OLEAUT32.dll; vccorlib140_app.DLL; TextInput.dll; ADVAPI32.dll; sechost.dll; bcrypt.dll; bcp47langs.dll; USER32.dll; win32u.dll; GDI32.dll; gdi32full.dll; d2d1.dll; DWrite.dll; d3d11.dll; dxgi.dll; IMM32.DLL; clbcatq.dll; Windows.UI.Xaml.dll; ntmarta.dll; powrprof.dll; UMPDC.dll; iertutil.dll; netutils.dll; srvcli.dll; twinapi.appcore.dll; WinTypes.dll; windows.staterepositorycore.dll; Windows.UI.dll; CoreMessaging.dll; OneCoreUAPCommonProxyStub.dll; uxtheme.dll; urlmon.dll; dxcore.dll; directxdatabasehelper.dll; windows.staterepositoryclient.dll; TextInputCommon.dll; WindowsCodecs.dll; aticfx64.dll; VERSION.dll; WINMM.dll; LayoutData.dll; atiuxp64.dll; atidxx64.dll; SETUPAPI.dll; ole32.dll; SHELL32.dll; cfgmgr32.DLL; apphelp.dll; amdihk64.dll; SHLWAPI.dll; MrmCoreR.dll; profapi.dll; bcp47mrm.dll; msctf.dll; CoreUIComponents.dll; RMCLIENT.dll; InputHost.dll; windows.storage.dll; CRYPTBASE.DLL; UiaManager.dll; D3DSCache.dll; USERENV.dll; WindowManagementAPI.dll; windows.ui.core.textinput.dll; TextShaping.dll; TextInputFramework.dll; Windows.UI.Immersive.dll; DataExchange.dll; dcomp.dll; Windows.ApplicationModel.dll; windowsudk.shellcommon.dll; XmlLite.dll; Microsoft.UI.Xaml.dll; Windows.UI.Xaml.Controls.dll; TextInput.DictationUI.dll; IPHLPAPI.DLL; WindowsInternal.ComposableShell.Experiences.SuggestionUIUndocked.dll; WINTRUST.dll; CRYPT32.dll; MSASN1.dll; Windows.Globalization.dll; SmartActionsUX.dll; Windows.CloudStore.dll; Windows.Graphics.dll; usermgrcli.dll; twinapi.dll; AppExtension.dll; directmanipulation.dll; rometadata.dll; cdp.dll; Windows.Web.dll; WinLangdb.dll; Windows.Storage.ApplicationData.dll; msftedit.dll; PROPSYS.dll; globinputhost.dll; Windows.UI.Input.Inking.dll; policymanager.dll; msvcp110_win.dll; EdgeManager.dll; edgehtml.dll; chakra.dll; srpapi.dll; comctl32.dll; SspiCli.dll; ninput.dll; edgeIso.dll; msimtf.dll; wuceffects.dll; advancedemojids.dll; windows.applicationmodel.datatransfer.dll; ClipboardServer.dll; threadpoolwinrt.dll; dwmapi.dll; AppxPackaging.dll; OpcServices.DLL; msxml6.dll; CRYPTXML.dll; webservices.dll; WININET.dll; Windows.Web.Http.dll; profext.dll; WS2_32.dll; ondemandconnroutehelper.dll; WINHTTP.dll; mswsock.dll; WINNSI.DLL; NSI.dll; firewallapi.dll; fwbase.dll; DPAPI.DLL; CRYPTSP.dll; rsaenh.dll; DNSAPI.dll; rasadhlp.dll; fwpuclnt.dll; schannel.DLL; ncrypt.dll; NTASN1.dll; ncryptsslp.dll; cryptnet.dll; Windows.Gaming.UI.GameBar.dll; Windows.Devices.Enumeration.dll; StructuredQuery.dll; NaturalLanguage6.dll; NLSData0416.dll; MLS6.dll; MSWB7.dll; CapabilityAccessManagerClient.dll; usermgrproxy.dll; Windows.System.Diagnostics.dll; DevDispItemProvider.dll; DDORes.dll; DefaultDeviceManager.dll; Windows.StateRepositoryPS.dll"
SearchIndexer.exe,8272,""
SnippingTool.exe,8300,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; ucrtbase.dll; shcore.dll; msvcp_win.dll; SHLWAPI.dll; VCRUNTIME140.dll; msvcrt.dll,; VCRUNTIME140_1.dll; MSVCP140.dll; USER32.dll; win32u.dll; GDI32.dll; dwmapi.dll; gdi32full.dll; combase.dll; SHELL32.dll; RPCRT4.dll; ole32.dll; ADVAPI32.dll; sechost.dll; bcrypt.dll; OLEAUT32.dll; d3d11.dll; d2d1.dll; DWrite.dll; dxgi.dll; MMDevAPI.DLL; IMM32.DLL; bcryptPrimitives.dll; kernel.appcore.dll; clbcatq.dll; WinRtTracing.dll; Windows.Storage.ApplicationData.dll; twinapi.appcore.dll; WinTypes.dll; uxtheme.dll; execmodelclient.dll; execmodelproxy.dll; iertutil.dll; netutils.dll; srvcli.dll; windows.staterepositorycore.dll; Microsoft.WindowsAppRuntime.dll; powrprof.dll; XmlLite.dll; USERENV.dll; RoMetadata.dll; UMPDC.dll; SnippingToolUI.dll; CRYPT32.dll; oneocr.dll; DPAPI.DLL; dbghelp.dll; onnxruntime.dll; CRYPTBASE.DLL; Windows.UI.Xaml.dll; ntmarta.dll; Windows.UI.dll; OneCoreUAPCommonProxyStub.dll; InputHost.dll; CoreMessaging.dll; MSCTF.dll; UiaManager.dll; WindowManagementAPI.dll; urlmon.dll; dxcore.dll; directxdatabasehelper.dll; MrmCoreR.dll; windows.staterepositoryclient.dll; aticfx64.dll; VERSION.dll; WINMM.dll; atiuxp64.dll; atidxx64.dll; SETUPAPI.dll; cfgmgr32.DLL; apphelp.dll; amdihk64.dll; profapi.dll; dcomp.dll; bcp47mrm.dll; windows.storage.dll; Windows.UI.Immersive.dll; DataExchange.dll; D3DSCache.dll; Microsoft.UI.Xaml.dll; Windows.UI.Xaml.Controls.dll; Bcp47Langs.dll; Windows.Globalization.dll; Windows.ApplicationModel.dll; Windows.System.Launcher.dll; msvcp110_win.dll; usermgrproxy.dll; Windows.Management.Workplace.dll; usermgrcli.dll; DMCmnUtils.dll; ncrypt.dll; tbs.dll; NTASN1.dll; policymanager.dll; TextShaping.dll; IconCodecService.dll; WindowsCodecs.dll; GraphicsCapture.dll; RTMediaFrame.dll; Windows.Energy.dll; Windows.Graphics.dll; uiautomationcore.dll; sxs.dll; twinapi.dll; textinputframework.dll; wuceffects.dll; threadpoolwinrt.dll; directmanipulation.dll; msftedit.dll; globinputhost.dll; Windows.UI.Core.TextInput.dll; CoreUIComponents.dll; Windows.Media.Devices.dll; Windows.Devices.Enumeration.dll; PROPSYS.dll; StructuredQuery.dll; NaturalLanguage6.dll; cryptsp.dll; NLSData0416.dll; MLS6.dll; MSWB7.dll; DevDispItemProvider.dll; DDORes.dll; DefaultDeviceManager.dll; CapabilityAccessManagerClient.dll; NInput.dll"
HxOutlook.exe,8328,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; apphelp.dll; ucrtbase.dll; combase.dll; RPCRT4.dll; vccorlib140_app.DLL; VCRUNTIME140_1_APP.dll,; OLEAUT32.dll; msvcp_win.dll; VCRUNTIME140_APP.dll; MSVCP140_APP.dll; HxOutlook_App.dll; sechost.dll; bcrypt.dll; mso40uiImm.dll; Microsoft.Applications.Telemetry.Windows.dll; ole32.dll; GDI32.dll; win32u.dll; gdi32full.dll; USER32.dll; MSOIMM.dll; shcore.dll; coml2.dll; bcryptPrimitives.dll; Mso30Imm.dll; Mso20Imm.dll; Office.UI.Xaml.Word.dll; Office.UI.Xaml.Core.dll; WS2_32.dll; Mso50Imm.dll; Mso98Imm.dll; IMM32.DLL; kernel.appcore.dll; msvcrt.dll; HxOutlook.Model.dll; Windows.Storage.ApplicationData.dll; twinapi.appcore.dll; WinTypes.dll; hxcomm.dll; cryptsp.dll; Windows.ApplicationModel.dll; windows.staterepositorycore.dll; Windows.Globalization.dll; Bcp47Langs.dll; OneCoreCommonProxyStub.dll; bcp47mrm.dll; profapi.dll; Windows.Networking.Connectivity.dll; USERENV.dll; profext.dll; Windows.Networking.HostName.dll; Windows.Energy.dll; windows.storage.dll; PROPSYS.dll; Windows.System.Launcher.dll; msvcp110_win.dll; shlwapi.dll; rometadata.dll; Windows.System.Diagnostics.Telemetry.PlatformTelemetryClient.dll; HxCommModel.dll; HxOutlook.View.dll; Office.UI.Xaml.HxShared.dll; HxOutlook.ViewModel.dll; clipc.dll; HxOutlook.Resources.dll; Windows.UI.Xaml.dll; ntmarta.dll; powrprof.dll; UMPDC.dll; iertutil.dll; advapi32.dll; netutils.dll; srvcli.dll; Windows.UI.dll; CoreMessaging.dll; OneCoreUAPCommonProxyStub.dll; uxtheme.dll; urlmon.dll; dxgi.dll; dxcore.dll; directxdatabasehelper.dll; d3d11.dll; aticfx64.dll; VERSION.dll; WINMM.dll; atiuxp64.dll; atidxx64.dll; SETUPAPI.dll; SHELL32.dll; cfgmgr32.DLL; amdihk64.dll; MrmCoreR.dll; windows.staterepositoryclient.dll; D3DSCache.dll; dwrite.dll; msctf.dll; Windows.Shell.ServiceHostBuilder.dll; execmodelproxy.dll; CoreUIComponents.dll; RMCLIENT.dll; InputHost.dll; CRYPTBASE.DLL; d2d1.dll; UiaManager.dll; TextShaping.dll; WindowManagementAPI.dll; windows.ui.core.textinput.dll; TextInputFramework.dll; Windows.UI.Immersive.dll; DataExchange.dll; Office.UI.Xaml.Hx.Mail.dll; threadpoolwinrt.dll; Windows.Graphics.dll; twinapi.dll; directmanipulation.dll; dcomp.dll; HxComm.Ipc.Proxies.dll; Windows.System.RemoteDesktop.dll; winsta.dll; Windows.System.Profile.SystemId.dll; msxml6.dll; WININET.dll; SspiCli.dll; ondemandconnroutehelper.dll; mswsock.dll; IPHLPAPI.DLL; WINNSI.DLL; NSI.dll; WINHTTP.dll; windows.storage.onecore.dll; Windows.System.Profile.RetailInfo.dll; DNSAPI.dll; rasadhlp.dll; fwpuclnt.dll; WinRtTracing.dll; schannel.DLL; Windows.UI.Xaml.Controls.dll; ncrypt.dll; NTASN1.dll; ncryptsslp.dll; CRYPT32.dll; MSASN1.dll; DPAPI.DLL; WINTRUST.dll; rsaenh.dll; cryptnet.dll; dhcpcsvc6.DLL; dhcpcsvc.DLL; webio.dll; ploptin.dll; webservices.dll; execmodelclient.dll"
WidgetService.exe,8336,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; combase.dll; ucrtbase.dll; RPCRT4.dll; shcore.dll; msvcp_win.dll; OLEAUT32.dll; kernel.appcore.dll,; msvcrt.dll; bcryptPrimitives.dll; clbcatq.dll; sechost.dll; bcrypt.dll; windows.staterepositorycore.dll; Microsoft.Windows.Widgets.dll; ole32.dll; GDI32.dll; win32u.dll; gdi32full.dll; USER32.dll; IMM32.DLL; windows.storage.dll; wintypes.dll; AppExtension.dll; shlwapi.dll; Windows.StateRepositoryPS.dll; Windows.ApplicationModel.dll; AppXDeploymentClient.dll; rometadata.dll; windows.staterepositoryclient.dll; mrmcorer.dll; iertutil.dll; advapi32.dll; srvcli.dll; netutils.dll; profapi.dll; bcp47mrm.dll; Windows.UI.dll; uxtheme.dll; PROPSYS.dll; twinapi.appcore.dll; Windows.Globalization.dll; Bcp47Langs.dll; Windows.Web.dll; CryptoWinRT.dll; ncrypt.dll; NTASN1.dll; mskeyprotect.dll; CRYPT32.dll; DPAPI.DLL; CRYPTBASE.dll; ntmarta.dll; CoreMessaging.dll"
OpenConsole.exe,8376,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; combase.dll; ucrtbase.dll; RPCRT4.dll; OLEAUT32.dll; msvcp_win.dll; shcore.dll; user32.dll,; uiautomationcore.dll; win32u.dll; GDI32.dll; gdi32full.dll; advapi32.dll; msvcrt.dll; sechost.dll; bcrypt.dll; windows.storage.dll; PROPSYS.dll; SHELL32.dll; wintypes.dll; WINMM.dll; USP10.dll; d2d1.dll; dxgi.dll; DWrite.dll; d3d11.dll; D3DCOMPILER_47.dll; CRYPTSP.dll; icu.dll; IMM32.DLL; bcryptPrimitives.dll; uxtheme.dll; MSCTF.dll"
RuntimeBroker.exe,8432,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; ucrtbase.dll; msvcp_win.dll; combase.dll; RPCRT4.dll; kernel.appcore.dll; msvcrt.dll,; bcryptPrimitives.dll; powrprof.dll; UMPDC.dll; user32.dll; win32u.dll; GDI32.dll; gdi32full.dll; IMM32.DLL; sechost.dll; bcrypt.dll; clbcatq.dll; Windows.Management.Workplace.dll; shcore.dll; msvcp110_win.dll; wintypes.dll; OneCoreCommonProxyStub.dll; Windows.Security.Authentication.Web.Core.dll; iertutil.dll; advapi32.dll; netutils.dll; srvcli.dll; policymanager.dll; OLEAUT32.dll; Windows.UI.Accessibility.dll; rometadata.dll; windows.staterepositorycore.dll; AppExtension.dll; OneCoreUAPCommonProxyStub.dll; Windows.ApplicationModel.dll; AppXDeploymentClient.dll; usermgrcli.dll; Windows.Internal.System.UserProfile.dll; ShellCommonCommonProxyStub.dll; SystemSettings.DataModel.dll; windows.storage.dll; shlwapi.dll; USERENV.dll; profapi.dll; uxtheme.dll; ole32.dll; CFGMGR32.dll; StructuredQuery.dll; PROPSYS.dll; comctl32.dll; edputil.dll; Windows.Web.dll; SystemSettingsViewModel.Desktop.dll; wincorlib.DLL; windowsudk.shellcommon.dll; XmlLite.dll; windows.staterepositoryclient.dll; WsxPackManager.dll; VCRUNTIME140_1_APP.dll; VCRUNTIME140_APP.dll; MSVCP140_APP.dll; shell32.dll; SettingsEnvironment.Desktop.dll; HID.DLL; webauthn.dll; SLC.dll; SPPC.DLL; inputhost.dll; CoreMessaging.dll; MSCTF.dll; wtsapi32.dll; CRYPTBASE.DLL; WINSTA.dll; NetworkUXBroker.dll; NSI.dll; dhcpcsvc6.DLL; dhcpcsvc.DLL; EthernetMediaManager.dll; WlanMediaManager.dll; IPHLPAPI.DLL; dot3api.dll; MobileNetworking.dll; wlanapi.dll; TetheringStation.dll; WS2_32.dll; ntmarta.dll; npmproxy.dll; CRYPT32.dll; DPAPI.dll; Windows.Security.Authentication.OnlineId.dll; StartTileData.dll; apphelp.dll; appresolver.dll; Bcp47Langs.dll; windows.internal.shell.broker.dll; LINKINFO.dll; windowscodecs.dll; MrmCoreR.dll; IconCodecService.dll; AppContracts.dll; OnDemandBrokerClient.dll; usermgrproxy.dll; StartMenu.dll; twinapi.appcore.dll; Secur32.dll; SSPICLI.DLL; bcp47mrm.dll; NaturalLanguage6.dll; cryptsp.dll; NLSData0416.dll; MLS6.dll; MSWB7.dll; Windows.Storage.Search.dll; urlmon.dll; coml2.dll; ieframe.dll; WINHTTP.dll; VERSION.dll; msIso.dll; MLANG.dll; WININET.dll; Windows.System.Launcher.dll"
SystemSettingsBroker.exe,8580,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; ucrtbase.dll; sechost.dll; bcrypt.dll; shcore.dll; msvcp_win.dll; combase.dll; RPCRT4.dll,; kernel.appcore.dll; msvcrt.dll; bcryptPrimitives.dll; clbcatq.dll; SystemSettings.DataModel.dll; OneCoreUAPCommonProxyStub.dll; SettingsHandlers_PCDisplay.dll; user32.dll; win32u.dll; GDI32.dll; gdi32full.dll; OLEAUT32.dll; powrprof.dll; windows.storage.dll; dxgi.dll; UIAutomationCore.DLL; wintypes.dll; dxcore.dll; IMM32.DLL; UMPDC.dll; DispBroker.dll; Windows.Internal.Graphics.Display.DisplayEnhancementManagement.dll; uxtheme.dll; winsta.dll; twinapi.appcore.dll; MrmCoreR.dll; Windows.UI.dll; MSCTF.dll; directxdatabasehelper.dll; mscms.dll; Dxva2.dll; comctl32.dll; SETUPAPI.dll; DEVOBJ.dll; cfgmgr32.dll; WINTRUST.dll; CRYPT32.dll; MSASN1.dll; languageoverlayutil.dll; bcp47mrm.dll; shell32.dll; SHLWAPI.dll; SettingsHandlers_OneCore_BatterySaver.dll; Windows.Energy.dll; NetworkMobileSettings.dll; wincorlib.DLL; USERENV.dll; policymanager.dll; eappcfg.dll; msvcp110_win.dll; nlaapi.dll; NetworkUXBroker.dll; NSI.dll; dhcpcsvc6.DLL; dhcpcsvc.DLL; WlanMediaManager.dll; advapi32.dll; IPHLPAPI.DLL; wlanapi.dll; MobileNetworking.dll; OneCoreCommonProxyStub.dll; TetheringStation.dll; WS2_32.dll; ntmarta.dll; npmproxy.dll; SettingsHandlers_Devices.dll; deviceassociation.dll; DeviceFlows.DataModel.dll; Windows.Devices.Radios.dll; Windows.Devices.Enumeration.dll; PROPSYS.dll; StructuredQuery.dll; profapi.dll; ole32.dll; DevDispItemProvider.dll; NaturalLanguage6.dll; cryptsp.dll; NLSData0416.dll; MLS6.dll; SettingsHandlers_Display.dll; Windows.CloudStore.dll; MSWB7.dll; usermgrcli.dll; AppExtension.dll; DDORes.dll; CRYPTBASE.DLL; DefaultDeviceManager.dll; BthRadioMedia.dll; WlanRadioManager.dll; windows.staterepositorycore.dll; SettingsHandlers_Accessibility.dll; Bcp47Langs.dll; AudioHandlers.dll; MMDevAPI.DLL; winmmbase.dll; UvcModel.dll; AudioSes.dll; windows.media.devices.dll"
